model_id,iso3,country,macroregion,program_group,keyword_group,program_label_ru,teaching_language,teaching_language_rationale,expected_student_gap,representation_gap,representation_gap_q025,representation_gap_q50,representation_gap_q975,probability_positive_representation_gap,probability_top20_unrealized_potential,actual_students_latest,actual_period,potential_students_2026,model_based_attraction_capacity,demographic_continuity_baseline,country_opportunity_point_score,country_opportunity_score,country_opportunity_score_low,country_opportunity_score_high,country_opportunity_uncertainty_adjustment,friendliness_ex_ante_score,friendliness_lower_bound,friendliness_upper_bound,friendliness_coverage,friendliness_reliability_class,survey_component_available,program_fit_score,program_fit_inputs_json,program_fit_evidence_status,program_labor_demand_score,labor_demand_score_p05,labor_demand_score_p95,query_count,verified_fixture_vacancy_matches,priority_balanced,priority_recruitment,priority_labor_market,priority_academic_fit,combined_country_program_priority_score,management_priority_index,priority_weight_sensitivity_min,priority_weight_sensitivity_max,priority_scenario_min,priority_scenario_max,priority_scenario_range,priority_evidence_low,priority_evidence_high,priority_evidence_width,priority_decision_tier,scenario_scores_json,scenario_evidence_low_json,scenario_evidence_high_json,scenario_weights_json,score_semantics,expected_effect_type,expected_effect_value,expected_effect_low,expected_effect_high,expected_effect_target,expected_effect_estimation_status,evaluation_horizon_months,recommended_evaluation_design,recommended_evaluation_kpis,labor_metric_semantics,source_key,observation_status,recruitment_instrument,rank_country_program_priority,rank_balanced,rank_recruitment,rank_labor_market,rank_academic_fit,rank_scenario_min,rank_scenario_max,rank_stability_width
country_program_priority_evidence_v4,PHL,Philippines,East Asia & Pacific,digital_analytics,digital_analytics,Цифровая аналитика и Data/AI,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,484.6717004001166,484.6717004001166,143.8475030575797,449.92736014501145,1267.60317230366,1.0,0.835,17.0,2023,506.4046398544305,506.4046398544305,21.732939454313914,88.71499361028283,88.71499361028283,71.3628978535519,100.0,point_score multiplied by probability of positive structural gap,63.19143211840076,35.691432118400755,90.69143211840075,0.45,limited,False,53.96809944758826,"{""digital_finance_business_informatics"": 0.5678518476043667, ""economic_legal"": 0.4269975819619459}",calculated_from_existing_mgimo_country_profile_scores,57.83576220146514,37.1936785476967,76.96065573742321,3,0,66.3663767025894,69.83192926401478,63.348153313220955,63.608107695388405,64.98724219898891,64.98724219898891,63.348153313220955,69.83192926401478,63.348153313220955,69.83192926401478,6.48377595079382,45.939348292175694,83.81379299613019,37.874444703954495,B_targeted_validation,"{""academic_fit"": 63.608107695388405, ""balanced"": 66.3663767025894, ""labor_market"": 63.348153313220955, ""recruitment"": 69.83192926401478}","{""academic_fit"": 51.95063509211033, ""balanced"": 48.87265524053742, ""labor_market"": 45.939348292175694, ""recruitment"": 51.88904747342671}","{""academic_fit"": 72.10069152965983, ""balanced"": 80.35734491675917, ""labor_market"": 77.67089796681921, ""recruitment"": 83.81379299613019}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,targeted_digital_campaign_with_local_partner_validation,46,45.0,27.0,75.0,32.0,27.0,75.0,48.0
country_program_priority_evidence_v4,VEN,"Venezuela, Bolivarian Republic of",Latin America & Caribbean,languages_regional,languages_regional,Иностранные языки и регионоведение,english_plus_russian_preparatory_year_plus_target_region_language,No broad Russian or English functional-language signal is available in CLDR.,735.3116014831353,735.3116014831353,140.5942067213212,668.9637176868814,1953.146147813945,0.9983333333333333,0.885,153.0,2023,886.8145213958945,886.8145213958945,151.5029199127592,94.6831340853919,94.52532886191624,71.03709420528718,100.0,point_score multiplied by probability of positive structural gap,66.4158160638801,38.9158160638801,93.91581606388011,0.45,limited,False,22.437162480900643,"{""diplomatic_analytic"": 0.2430706443686836, ""economic_legal"": 0.1495755465702976}",calculated_from_existing_mgimo_country_profile_scores,90.84379582436037,85.35385228314937,94.68543083289845,2,1,65.8207007090589,64.0679119763174,66.58402291363417,47.417348853865434,64.94430634268815,64.94430634268815,47.417348853865434,66.58402291363417,47.417348853865434,66.58402291363417,19.166674059768738,40.47053503833744,72.89107233363006,32.420537295292625,B_targeted_validation,"{""academic_fit"": 47.417348853865434, ""balanced"": 65.8207007090589, ""labor_market"": 66.58402291363417, ""recruitment"": 64.0679119763174}","{""academic_fit"": 40.47053503833744, ""balanced"": 53.46136038641537, ""labor_market"": 56.580840415327295, ""recruitment"": 48.60195984627867}","{""academic_fit"": 50.926507537859436, ""balanced"": 72.55669743813759, ""labor_market"": 72.19469941652186, ""recruitment"": 72.89107233363006}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,employer_linked_program_campaign_and_case_competitions,47,49.0,55.0,48.0,112.0,48.0,112.0,64.0
country_program_priority_evidence_v4,PAK,Pakistan,Middle East & North Africa,management_public,management_public,Управление и государственная политика,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,11806.213649600293,11806.213649600293,3534.5364509578976,11024.532333639392,28349.029150718372,1.0,1.0,636.0,2023,12249.822004136931,12249.822004136931,443.6083545366385,100.0,100.0,100.0,100.0,point_score multiplied by probability of positive structural gap,66.37628425283746,38.876284252837465,93.87628425283748,0.45,limited,False,19.16324494832083,"{""diplomatic_analytic"": 0.1887783803350121, ""economic_legal"": 0.1959135532055026}",calculated_from_existing_mgimo_country_profile_scores,95.82415369148119,86.55673351637238,99.07229069328204,2,3,65.97564545633516,63.89542288349075,66.89962971415979,45.288170436243256,64.93553416991296,64.93553416991296,45.288170436243256,66.89962971415979,45.288170436243256,66.89962971415979,21.61145927791653,41.23460099741545,71.4775840376866,30.24298304027115,B_targeted_validation,"{""academic_fit"": 45.288170436243256, ""balanced"": 65.97564545633516, ""labor_market"": 66.89962971415979, ""recruitment"": 63.89542288349075}","{""academic_fit"": 41.23460099741545, ""balanced"": 57.63906476780453, ""labor_market"": 59.10068119455274, ""recruitment"": 54.04588352996197}","{""academic_fit"": 47.91063066754843, ""balanced"": 71.35309395834895, ""labor_market"": 71.4775840376866, ""recruitment"": 71.03918090911073}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,employer_linked_program_campaign_and_case_competitions,48,47.0,56.0,46.0,128.0,46.0,128.0,82.0
country_program_priority_evidence_v4,THA,Thailand,East Asia & Pacific,digital_analytics,digital_analytics,Цифровая аналитика и Data/AI,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,222.9823261229627,222.9823261229627,-35.88656602940428,196.96835921580674,897.5067334467701,0.915,0.12,130.0,2023,362.23276640299105,362.23276640299105,139.25044028002836,77.61451665790797,71.0172827419858,0.0,97.53841789027449,point_score multiplied by probability of positive structural gap,63.36552884934288,35.86552884934287,90.86552884934288,0.45,limited,False,64.41862220980187,"{""digital_finance_business_informatics"": 0.6582287035376625, ""economic_legal"": 0.5880162963394429}",calculated_from_existing_mgimo_country_profile_scores,57.83576220146514,37.1936785476967,76.96065573742321,3,0,64.36844353470642,66.27561070372127,62.79757527123707,65.1399835877011,64.75421356120376,64.75421356120376,62.79757527123707,66.27561070372127,62.79757527123707,66.27561070372127,3.478035432484198,9.705193400500411,85.97941008901213,76.27421668851173,C_monitor_and_test,"{""academic_fit"": 65.1399835877011, ""balanced"": 64.36844353470642, ""labor_market"": 62.79757527123707, ""recruitment"": 66.27561070372127}","{""academic_fit"": 19.276849054716102, ""balanced"": 14.019755673121074, ""labor_market"": 20.21660123945851, ""recruitment"": 9.705193400500411}","{""academic_fit"": 77.51751801021099, ""balanced"": 82.62162668627533, ""labor_market"": 80.04917793740626, ""recruitment"": 85.97941008901213}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,targeted_digital_campaign_with_local_partner_validation,49,56.0,50.0,81.0,26.0,26.0,81.0,55.0
country_program_priority_evidence_v4,VEN,"Venezuela, Bolivarian Republic of",Latin America & Caribbean,management_public,management_public,Управление и государственная политика,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,735.3116014831353,735.3116014831353,140.5942067213212,668.9637176868814,1953.146147813945,0.9983333333333333,0.885,153.0,2023,886.8145213958945,886.8145213958945,151.5029199127592,94.6831340853919,94.52532886191624,71.03709420528718,100.0,point_score multiplied by probability of positive structural gap,66.4158160638801,38.9158160638801,93.91581606388011,0.45,limited,False,20.56726052493292,"{""diplomatic_analytic"": 0.2430706443686836, ""economic_legal"": 0.1495755465702976}",calculated_from_existing_mgimo_country_profile_scores,95.82415369148119,86.55673351637238,99.07229069328204,2,3,65.76891202594207,63.34494296908759,67.06072898945226,46.03920656724876,64.55692749751483,64.55692749751483,46.03920656724876,67.06072898945226,46.03920656724876,67.06072898945226,21.021522422203496,39.06524931439174,72.45092160758514,33.3856722931934,B_targeted_validation,"{""academic_fit"": 46.03920656724876, ""balanced"": 65.76891202594207, ""labor_market"": 67.06072898945226, ""recruitment"": 63.34494296908759}","{""academic_fit"": 39.06524931439174, ""balanced"": 52.7983495337894, ""labor_market"": 55.99521418369855, ""recruitment"": 47.86659737233007}","{""academic_fit"": 49.38721957684083, ""balanced"": 72.32624276747018, ""labor_market"": 72.45092160758514, ""recruitment"": 72.01104819161023}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,employer_linked_program_campaign_and_case_competitions,50,50.0,60.0,43.0,122.0,43.0,122.0,79.0
country_program_priority_evidence_v4,LBY,Libya,Middle East & North Africa,management_public,management_public,Управление и государственная политика,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,287.10959005626876,287.10959005626876,43.57381763289008,261.54223974197225,841.9215487717062,0.9983333333333333,0.23666666666666666,65.0,2023,349.4553508380682,349.4553508380682,62.345760781799484,81.22554093396256,81.09016503240595,54.459954567457025,96.6225118599619,point_score multiplied by probability of positive structural gap,63.668003184761545,36.168003184761545,91.16800318476155,0.45,limited,False,28.582846961292653,"{""diplomatic_analytic"": 0.3129937011442545, ""economic_legal"": 0.2450806223159346}",calculated_from_existing_mgimo_country_profile_scores,95.82415369148119,86.55673351637238,99.07229069328204,2,3,66.39065621702467,62.720321719014414,68.87172050026561,50.7832355473037,64.55548896801955,64.55548896801955,50.7832355473037,68.87172050026561,50.7832355473037,68.87172050026561,18.088484952961913,41.73595022316846,76.31762917694054,34.581678953772084,B_targeted_validation,"{""academic_fit"": 50.7832355473037, ""balanced"": 66.39065621702467, ""labor_market"": 68.87172050026561, ""recruitment"": 62.720321719014414}","{""academic_fit"": 41.73595022316846, ""balanced"": 51.26266541000517, ""labor_market"": 56.00647041570155, ""recruitment"": 44.952944839803735}","{""academic_fit"": 56.20412729676352, ""balanced"": 75.81616294852981, ""labor_market"": 76.31762917694054, ""recruitment"": 75.0087707866001}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,employer_linked_program_campaign_and_case_competitions,51,44.0,64.0,35.0,84.0,35.0,84.0,49.0
country_program_priority_evidence_v4,LBY,Libya,Middle East & North Africa,languages_regional,languages_regional,Иностранные языки и регионоведение,english_plus_russian_preparatory_year_plus_target_region_language,No broad Russian or English functional-language signal is available in CLDR.,287.10959005626876,287.10959005626876,43.57381763289008,261.54223974197225,841.9215487717062,0.9983333333333333,0.23666666666666666,65.0,2023,349.4553508380682,349.4553508380682,62.345760781799484,81.22554093396256,81.09016503240595,54.459954567457025,96.6225118599619,point_score multiplied by probability of positive structural gap,63.668003184761545,36.168003184761545,91.16800318476155,0.45,limited,False,29.94110853785906,"{""diplomatic_analytic"": 0.3129937011442545, ""economic_legal"": 0.2450806223159346}",calculated_from_existing_mgimo_country_profile_scores,90.84379582436037,85.35385228314937,94.68543083289845,2,1,65.93651302129797,62.95265765603898,67.86093895918573,51.41069096826407,64.44458533866847,64.44458533866847,51.41069096826407,67.86093895918573,51.41069096826407,67.86093895918573,16.45024799092166,42.49934988400354,75.47803308925587,32.97868320525233,B_targeted_validation,"{""academic_fit"": 51.41069096826407, ""balanced"": 65.93651302129797, ""labor_market"": 67.86093895918573, ""recruitment"": 62.95265765603898}","{""academic_fit"": 42.49934988400354, ""balanced"": 51.51076666222748, ""labor_market"": 56.16087412165825, ""recruitment"": 45.29565502325658}","{""academic_fit"": 56.96671299334957, ""balanced"": 75.47803308925587, ""labor_market"": 75.46810412167547, ""recruitment"": 75.34673304817282}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,employer_linked_program_campaign_and_case_competitions,52,48.0,63.0,40.0,79.0,40.0,79.0,39.0
country_program_priority_evidence_v4,PAK,Pakistan,Middle East & North Africa,languages_regional,languages_regional,Иностранные языки и регионоведение,english_with_optional_russian_preparatory_module_plus_target_region_language,CLDR indicates a material functional English-language environment.,11806.213649600293,11806.213649600293,3534.5364509578976,11024.532333639392,28349.029150718372,1.0,1.0,636.0,2023,12249.822004136931,12249.822004136931,443.6083545366385,100.0,100.0,100.0,100.0,point_score multiplied by probability of positive structural gap,66.37628425283746,38.876284252837465,93.87628425283748,0.45,limited,False,19.020541490911018,"{""diplomatic_analytic"": 0.1887783803350121, ""economic_legal"": 0.1959135532055026}",calculated_from_existing_mgimo_country_profile_scores,90.84379582436037,85.35385228314937,94.68543083289845,2,1,64.84650302371024,63.468676037148484,65.23588287683849,44.78747931335255,64.15758953042936,64.15758953042936,44.78747931335255,65.23588287683849,44.78747931335255,65.23588287683849,20.44840356348594,41.01781749496806,70.62105832275533,29.603240827787275,B_targeted_validation,"{""academic_fit"": 44.78747931335255, ""balanced"": 64.84650302371024, ""labor_market"": 65.23588287683849, ""recruitment"": 63.468676037148484}","{""academic_fit"": 41.01781749496806, ""balanced"": 57.31887446186399, ""labor_market"": 58.650543334008276, ""recruitment"": 53.89455820953386}","{""academic_fit"": 47.4376985637443, ""balanced"": 70.30002521340136, ""labor_market"": 69.9507431126181, ""recruitment"": 70.62105832275533}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,employer_linked_program_campaign_and_case_competitions,53,53.0,59.0,58.0,131.0,53.0,131.0,78.0
country_program_priority_evidence_v4,VEN,"Venezuela, Bolivarian Republic of",Latin America & Caribbean,digital_analytics,digital_analytics,Цифровая аналитика и Data/AI,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,735.3116014831353,735.3116014831353,140.5942067213212,668.9637176868814,1953.146147813945,0.9983333333333333,0.885,153.0,2023,886.8145213958945,886.8145213958945,151.5029199127592,94.6831340853919,94.52532886191624,71.03709420528718,100.0,point_score multiplied by probability of positive structural gap,66.4158160638801,38.9158160638801,93.91581606388011,0.45,limited,False,40.539606700547296,"{""digital_finance_business_informatics"": 0.4693511971142668, ""economic_legal"": 0.1495755465702976}",calculated_from_existing_mgimo_country_profile_scores,57.83576220146514,37.1936785476967,76.96065573742321,3,0,64.57307067576218,68.70861528026518,61.100913427372774,57.38214911711803,62.83699205156748,62.83699205156748,57.38214911711803,68.70861528026518,57.38214911711803,68.70861528026518,11.326466163147145,43.94912786547209,80.07349337653818,36.12436551106609,B_targeted_validation,"{""academic_fit"": 57.38214911711803, ""balanced"": 64.57307067576218, ""labor_market"": 61.100913427372774, ""recruitment"": 68.70861528026518}","{""academic_fit"": 46.328284517341714, ""balanced"": 46.931496986160724, ""labor_market"": 43.94912786547209, ""recruitment"": 50.22688323457272}","{""academic_fit"": 63.892392541026744, ""balanced"": 76.50641935406937, ""labor_market"": 73.82103543758531, ""recruitment"": 80.07349337653818}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,digital_recruitment_scholarship_and_olympiad,54,54.0,34.0,92.0,50.0,34.0,92.0,58.0
country_program_priority_evidence_v4,BRN,Brunei Darussalam,East Asia & Pacific,management_public,management_public,Управление и государственная политика,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,27.68292137188877,27.68292137188877,1.6687296160728595,24.97722746958047,147.35972419963497,0.9916666666666667,0.0,5.0,2023,30.898809810727528,30.898809810727528,3.2158884388387574,48.13721061073633,47.7360671889802,14.078474158191256,71.70651739694688,point_score multiplied by probability of positive structural gap,63.74656018971629,36.24656018971629,91.24656018971629,0.45,limited,False,57.4392085792019,"{""diplomatic_analytic"": 0.5408859491804724, ""economic_legal"": 0.6246512907093391}",calculated_from_existing_mgimo_country_profile_scores,95.82415369148119,86.55673351637238,99.07229069328204,2,3,65.07483692897958,58.36104566763919,71.11558089868653,60.56730565558631,62.821071292282944,62.821071292282944,58.36104566763919,71.11558089868653,58.36104566763919,71.11558089868653,12.754535231047342,30.61380109231344,82.45517456874174,51.8413734764283,B_targeted_validation,"{""academic_fit"": 60.56730565558631, ""balanced"": 65.07483692897958, ""labor_market"": 71.11558089868653, ""recruitment"": 58.36104566763919}","{""academic_fit"": 40.95352417858355, ""balanced"": 39.758574937413336, ""labor_market"": 49.47481673123912, ""recruitment"": 30.61380109231344}","{""academic_fit"": 70.93793005421767, ""balanced"": 79.53818612102462, ""labor_market"": 82.45517456874174, ""recruitment"": 76.41265095049653}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,regularized_relative_demand_signal_from_overlapping_queries_not_unique_vacancies,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v3;trudvsem_program_demand_v4;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble,employer_linked_program_campaign_and_case_competitions,55,52.0,88.0,30.0,40.0,30.0,88.0,58.0
