model_id,iso3,country,macroregion,program_group,keyword_group,program_label_ru,teaching_language,teaching_language_rationale,expected_student_gap,representation_gap,representation_gap_q025,representation_gap_q50,representation_gap_q975,probability_positive_representation_gap,probability_top20_unrealized_potential,actual_students_latest,actual_period,potential_students_2026,model_based_attraction_capacity,demographic_continuity_baseline,country_opportunity_point_score,country_opportunity_score,country_opportunity_score_low,country_opportunity_score_high,country_opportunity_uncertainty_adjustment,friendliness_ex_ante_score,friendliness_lower_bound,friendliness_upper_bound,friendliness_coverage,friendliness_reliability_class,survey_component_available,program_fit_score,program_fit_inputs_json,program_fit_evidence_status,program_labor_demand_score,labor_demand_score_p05,labor_demand_score_p95,query_count,verified_fixture_vacancy_matches,priority_balanced,priority_recruitment,priority_labor_market,priority_academic_fit,combined_country_program_priority_score,management_priority_index,priority_weight_sensitivity_min,priority_weight_sensitivity_max,priority_scenario_min,priority_scenario_max,priority_scenario_range,priority_evidence_low,priority_evidence_high,priority_evidence_width,priority_decision_tier,scenario_scores_json,scenario_evidence_low_json,scenario_evidence_high_json,scenario_weights_json,score_semantics,expected_effect_type,expected_effect_value,expected_effect_low,expected_effect_high,expected_effect_target,expected_effect_estimation_status,evaluation_horizon_months,recommended_evaluation_design,recommended_evaluation_kpis,labor_metric_semantics,source_key,observation_status,recruitment_instrument,rank_country_program_priority,rank_balanced,rank_recruitment,rank_labor_market,rank_academic_fit,rank_scenario_min,rank_scenario_max,rank_stability_width,classified_unique_vacancies,input_unique_vacancies,labor_classified_snapshot_coverage
country_program_priority_evidence_v5,NPL,Nepal,South Asia,languages_regional,languages_regional,Иностранные языки и регионоведение,english_plus_russian_preparatory_year_plus_target_region_language,No broad Russian or English functional-language signal is available in CLDR.,1075.5996140261825,1075.5996140261825,286.4172296092276,998.3002316758184,2764.8976282259064,1.0,0.99,94.0,2023,1174.2304663495102,1174.2304663495102,98.6308523233276,100.0,100.0,81.19103317197752,100.0,point_score multiplied by probability of positive structural gap,63.8663064372496,36.3663064372496,91.3663064372496,0.45,limited,False,25.596119554877195,"{""diplomatic_analytic"": 0.2562185949178756, ""economic_legal"": 0.2549315980723572}",calculated_from_existing_mgimo_country_profile_scores,52.68428650749584,48.864850295110166,52.853722353772,5,542,57.98246615793269,62.94500906191375,53.91885550163962,46.68820179644316,55.95066082978616,55.95066082978616,46.68820179644316,62.94500906191375,46.68820179644316,62.94500906191375,16.25680726547059,40.373292126667515,70.00780754337515,29.634515416707636,B_targeted_validation,"{""academic_fit"": 46.68820179644316, ""balanced"": 57.98246615793269, ""labor_market"": 53.91885550163962, ""recruitment"": 62.94500906191375}","{""academic_fit"": 40.373292126667515, ""balanced"": 47.74457188997951, ""labor_market"": 46.07726882799534, ""recruitment"": 48.76357760290813}","{""academic_fit"": 49.25344243733616, ""balanced"": 62.28824967771436, ""labor_market"": 56.93517633075359, ""recruitment"": 70.00780754337515}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,targeted_digital_campaign_with_local_partner_validation,90,77.0,73.0,109.0,131.0,73.0,131.0,58.0,542,29046,0.018660056462163465
country_program_priority_evidence_v5,THA,Thailand,East Asia & Pacific,legal_public,legal_public,Международное право и комплаенс,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,222.9823261229627,222.9823261229627,-35.88656602940428,196.96835921580677,897.5067334467701,0.915,0.12,130.0,2023,362.2327664029911,362.2327664029911,139.25044028002836,77.61451665790797,71.0172827419858,0.0,97.53841789027449,point_score multiplied by probability of positive structural gap,63.36552884934288,35.86552884934287,90.86552884934288,0.45,limited,False,58.28130023557962,"{""diplomatic_analytic"": 0.5706719830606207, ""economic_legal"": 0.5880162963394429}",calculated_from_existing_mgimo_country_profile_scores,33.810526315789474,33.51626038781164,34.93637368711995,5,363,53.91840480323579,61.66005735004636,48.62026069977579,57.59773070809066,55.75806775566322,55.75806775566322,48.62026069977579,61.66005735004636,48.62026069977579,61.66005735004636,13.039796650270567,9.419995265497404,78.01957914154261,68.5995838760452,C_monitor_and_test,"{""academic_fit"": 57.59773070809066, ""balanced"": 53.91840480323579, ""labor_market"": 48.62026069977579, ""recruitment"": 61.66005735004636}","{""academic_fit"": 18.163027112835728, ""balanced"": 13.335011206482417, ""labor_market"": 18.939387162658267, ""recruitment"": 9.419995265497404}","{""academic_fit"": 66.0231166100456, ""balanced"": 64.21472646803501, ""labor_market"": 55.39194144080759, ""recruitment"": 78.01957914154261}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,targeted_digital_campaign_with_local_partner_validation,91,110.0,83.0,159.0,52.0,52.0,159.0,107.0,363,29046,0.012497417888865936
country_program_priority_evidence_v5,DJI,Djibouti,Middle East & North Africa,legal_public,legal_public,Международное право и комплаенс,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,239.3738803499215,239.3738803499215,50.49768958489623,219.4528350835213,743.5658002040125,1.0,0.1883333333333333,25.0,2023,271.619502406588,271.619502406588,32.24562205666646,78.62749291035662,78.62749291035662,56.530848916296335,94.84302000290357,point_score multiplied by probability of positive structural gap,63.19730844112152,35.69730844112152,90.69730844112152,0.45,limited,False,52.732763946046376,"{""diplomatic_analytic"": 0.4616249440057987, ""economic_legal"": 0.5554859375124632}",calculated_from_existing_mgimo_country_profile_scores,33.810526315789474,33.51626038781164,34.93637368711995,5,363,54.458028626382905,62.88944819765515,48.622396341156744,56.4853897200633,55.471709173223104,55.471709173223104,48.622396341156744,62.88944819765515,48.622396341156744,62.88944819765515,14.267051856498405,41.736154571849944,75.61554031943939,33.879385747589446,B_targeted_validation,"{""academic_fit"": 56.4853897200633, ""balanced"": 54.458028626382905, ""labor_market"": 48.622396341156744, ""recruitment"": 62.88944819765515}","{""academic_fit"": 47.82556897335356, ""balanced"": 44.05859670868056, ""labor_market"": 41.736154571849944, ""recruitment"": 46.652982442619425}","{""academic_fit"": 62.71335078386407, ""balanced"": 62.42035038047579, ""labor_market"": 53.998595169700835, ""recruitment"": 75.61554031943939}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,targeted_digital_campaign_with_local_partner_validation,92,105.0,74.0,158.0,61.0,61.0,158.0,97.0,363,29046,0.012497417888865936
country_program_priority_evidence_v5,MLI,Mali,Sub-Saharan Africa,international_economics,international_economics,Международная экономика и ВЭД,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,784.3979453296448,784.3979453296448,268.8487015801145,725.5983064700426,1402.6719095326164,1.0,0.98,196.0,2023,965.5455456755742,965.5455456755742,181.14760034592936,95.60874724951063,95.60874724951063,80.28641203932513,100.0,point_score multiplied by probability of positive structural gap,66.36127576000781,38.86127576000782,93.86127576000784,0.45,limited,False,17.254271994154006,"{""economic_legal"": 0.1152378012270832, ""energy_logistics"": 0.3444574760849107}",calculated_from_existing_mgimo_country_profile_scores,63.80753253946275,63.58040409631885,64.03323363437521,6,723,56.57520959498351,59.10765770977192,54.256007730768374,40.32293541506397,55.41560866287594,55.41560866287594,40.32293541506397,59.10765770977192,40.32293541506397,59.10765770977192,18.784722294707954,35.67754318290965,66.6991504624567,31.021607279547048,B_targeted_validation,"{""academic_fit"": 40.32293541506397, ""balanced"": 56.57520959498351, ""labor_market"": 54.256007730768374, ""recruitment"": 59.10765770977192}","{""academic_fit"": 35.67754318290965, ""balanced"": 48.316713093661555, ""labor_market"": 48.370785594718654, ""recruitment"": 47.112282501080166}","{""academic_fit"": 42.94441083897443, ""balanced"": 61.46195052669423, ""labor_market"": 57.715180151675064, ""recruitment"": 66.6991504624567}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,digital_recruitment_scholarship_and_olympiad,93,88.0,102.0,104.0,194.0,88.0,194.0,106.0,723,29046,0.024891551332369345
country_program_priority_evidence_v5,BRA,Brazil,Latin America & Caribbean,digital_analytics,digital_analytics,Цифровая аналитика и Data/AI,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,85.43170022491807,85.43170022491807,-181.2820702477455,57.08296170262864,768.9202486279605,0.6316666666666667,0.145,227.0,2023,435.0658326309589,435.0658326309589,349.63413240604086,63.95756264482146,40.39986040397889,0.0,95.32328326858273,point_score multiplied by probability of positive structural gap,56.86413841445693,39.36413841445693,74.36413841445693,0.65,moderate,True,53.27888861165585,"{""digital_finance_business_informatics"": 0.5701444886715535, ""economic_legal"": 0.3833664758965783}",calculated_from_existing_mgimo_country_profile_scores,80.99834319526626,80.86266231881814,84.12359954610515,6,1284,56.79732733847865,51.22803779533274,61.88398887370825,53.94416271456501,55.37074502652183,55.37074502652183,51.22803779533274,61.88398887370825,51.22803779533274,61.88398887370825,10.655951078375509,10.368408705604198,78.02822832133623,67.65981961573203,C_monitor_and_test,"{""academic_fit"": 53.94416271456501, ""balanced"": 56.79732733847865, ""labor_market"": 61.88398887370825, ""recruitment"": 51.22803779533274}","{""academic_fit"": 20.14302932147167, ""balanced"": 17.287401247990434, ""labor_market"": 27.82228580625231, ""recruitment"": 10.368408705604198}","{""academic_fit"": 69.70719053493347, ""balanced"": 78.01392716005742, ""labor_market"": 77.52615993617911, ""recruitment"": 78.02822832133623}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,employer_linked_program_campaign_and_case_competitions,94,86.0,159.0,50.0,79.0,50.0,159.0,109.0,1284,29046,0.04420574261516216
country_program_priority_evidence_v5,GMB,Gambia,Sub-Saharan Africa,digital_analytics,digital_analytics,Цифровая аналитика и Data/AI,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,42.69652363829757,42.69652363829757,-6.985566264527495,37.18342520940964,120.03035160888244,0.9383333333333334,0.0,47.0,2023,85.65008599969663,85.65008599969663,42.95356236139906,54.17485631691724,50.83407351070735,0.0,68.7864386427658,point_score multiplied by probability of positive structural gap,63.188717482898525,35.688717482898525,90.68871748289853,0.45,limited,False,35.49809963381982,"{""digital_finance_business_informatics"": 0.3838917831870701, ""economic_legal"": 0.2393378489427103}",calculated_from_existing_mgimo_country_profile_scores,80.99834319526626,80.86266231881814,84.12359954610515,6,1284,57.299461657927274,53.40684588767488,60.72770019242034,48.477882447281885,55.35315377280108,55.35315377280108,48.477882447281885,60.72770019242034,48.477882447281885,60.72770019242034,12.249817745138458,9.306813739378406,69.1443597456379,59.837546006259494,C_monitor_and_test,"{""academic_fit"": 48.477882447281885, ""balanced"": 57.299461657927274, ""labor_market"": 60.72770019242034, ""recruitment"": 53.40684588767488}","{""academic_fit"": 16.60898141215933, ""balanced"": 15.666246013664068, ""labor_market"": 25.33385003127155, ""recruitment"": 9.306813739378406}","{""academic_fit"": 55.39848402507268, ""balanced"": 68.03653085117956, ""labor_market"": 69.1443597456379, ""recruitment"": 67.19560344472984}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,employer_linked_program_campaign_and_case_competitions,95,80.0,140.0,55.0,113.0,55.0,140.0,85.0,1284,29046,0.04420574261516216
country_program_priority_evidence_v5,ETH,Ethiopia,Sub-Saharan Africa,digital_analytics,digital_analytics,Цифровая аналитика и Data/AI,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,237.7109403385557,237.7109403385557,-35.614619859247085,228.87440356259805,1019.066278093146,0.9166666666666666,0.2416666666666666,167.0,2023,372.4911624234543,372.4911624234543,134.78022208489858,78.52792581965551,71.98393200135088,0.0,99.35829806271671,point_score multiplied by probability of positive structural gap,64.18877950397808,36.68877950397808,91.6887795039781,0.45,limited,False,18.627601946603555,"{""digital_finance_business_informatics"": 0.2100324713494814, ""economic_legal"": 0.0912502119322522}",calculated_from_existing_mgimo_country_profile_scores,80.99834319526626,80.86266231881814,84.12359954610515,6,1284,56.25956177467024,54.3469705365773,57.57523753128903,40.03800121768654,55.303266155623774,55.303266155623774,40.03800121768654,57.57523753128903,40.03800121768654,57.57523753128903,17.537236313602484,8.287514154069754,68.86309481885567,60.57558066478592,C_monitor_and_test,"{""academic_fit"": 40.03800121768654, ""balanced"": 56.25956177467024, ""labor_market"": 57.57523753128903, ""recruitment"": 54.3469705365773}","{""academic_fit"": 12.614312209393308, ""balanced"": 13.91298281437987, ""labor_market"": 22.468419543487318, ""recruitment"": 8.287514154069754}","{""academic_fit"": 45.964101865974726, ""balanced"": 67.16429919127405, ""labor_market"": 65.78688114101249, ""recruitment"": 68.86309481885567}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,employer_linked_program_campaign_and_case_competitions,96,92.0,136.0,82.0,197.0,82.0,197.0,115.0,1284,29046,0.04420574261516216
country_program_priority_evidence_v5,BHR,Bahrain,Middle East & North Africa,international_economics,international_economics,Международная экономика и ВЭД,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,31.931660746639665,31.931660746639665,-47.54678225176156,18.08585022238453,211.7419000625797,0.6583333333333333,0.0,45.0,2023,120.50138463896644,120.50138463896644,88.56972389232676,50.11835563919724,32.99458412913818,0.0,76.87606628006898,point_score multiplied by probability of positive structural gap,63.790719388353246,36.290719388353246,91.29071938835324,0.45,limited,False,69.67568621630222,"{""economic_legal"": 0.7094178151904993, ""energy_logistics"": 0.6587740030805909}",calculated_from_existing_mgimo_country_profile_scores,63.80753253946275,63.58040409631885,64.03323363437521,6,723,53.7954765606373,50.43278080633618,57.381641628290204,56.77711459005078,55.28629557534404,55.28629557534404,50.43278080633618,57.381641628290204,50.43278080633618,57.381641628290204,6.948860821954021,10.423724809017209,78.15471427444739,67.73098946543018,C_monitor_and_test,"{""academic_fit"": 56.77711459005078, ""balanced"": 53.7954765606373, ""labor_market"": 57.381641628290204, ""recruitment"": 50.43278080633618}","{""academic_fit"": 21.632433106930897, ""balanced"": 16.70640528145677, ""labor_market"": 26.05062147131363, ""recruitment"": 10.423724809017209}","{""academic_fit"": 73.69620935328811, ""balanced"": 74.11840172992066, ""labor_market"": 71.531617551056, ""recruitment"": 78.15471427444739}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,targeted_digital_campaign_with_local_partner_validation,97,112.0,170.0,83.0,57.0,57.0,170.0,113.0,723,29046,0.024891551332369345
country_program_priority_evidence_v5,BFA,Burkina Faso,Sub-Saharan Africa,international_economics,international_economics,Международная экономика и ВЭД,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,235.4147839780773,235.4147839780773,74.28192356188265,217.03767895358453,463.0755403403525,1.0,0.035,32.0,2023,272.4262376500111,272.4262376500111,37.011453671933765,78.38929933944887,78.38929933944887,61.97667856140877,88.06262468380872,point_score multiplied by probability of positive structural gap,64.97678479047427,37.47678479047427,92.47678479047428,0.45,limited,False,22.46249979535932,"{""economic_legal"": 0.1737484854800246, ""energy_logistics"": 0.377254535374299}",calculated_from_existing_mgimo_country_profile_scores,63.80753253946275,63.58040409631885,64.03323363437521,6,723,55.853185667195206,57.10027016907473,54.68220484671056,42.84893581985153,55.267695256952884,55.267695256952884,42.84893581985153,57.10027016907473,42.84893581985153,57.10027016907473,14.2513343492232,37.27665385169146,66.39820565711659,29.121551805425135,B_targeted_validation,"{""academic_fit"": 42.84893581985153, ""balanced"": 55.853185667195206, ""labor_market"": 54.68220484671056, ""recruitment"": 57.10027016907473}","{""academic_fit"": 37.27665385169146, ""balanced"": 46.728021219676066, ""labor_market"": 48.07447943649616, ""recruitment"": 44.25833700731092}","{""academic_fit"": 46.488634796600756, ""balanced"": 62.05024310779189, ""labor_market"": 59.04852483463111, ""recruitment"": 66.39820565711659}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,targeted_digital_campaign_with_local_partner_validation,98,97.0,113.0,103.0,168.0,97.0,168.0,71.0,723,29046,0.024891551332369345
country_program_priority_evidence_v5,BLR,Belarus,Europe & Central Asia,legal_public,legal_public,Международное право и комплаенс,russian_or_bilingual_russian_english,CLDR indicates a material functional Russian-language environment.,30445.19890863655,30445.19890863655,6973.544032391695,27907.71738493421,62381.01638589323,1.0,1.0,9369.0,2023,40657.59366868813,40657.59366868813,10212.394760051584,100.0,100.0,100.0,100.0,point_score multiplied by probability of positive structural gap,68.04837138372176,48.048371383721744,88.04837138372174,0.6,limited,False,40.65940941828194,"{""diplomatic_analytic"": 0.4456061003463963, ""economic_legal"": 0.3898746629698579}",calculated_from_existing_mgimo_country_profile_scores,33.810526315789474,33.51626038781164,34.93637368711995,5,363,56.39771712743895,67.18415949772024,48.992353654538576,54.045491784854484,55.22160445614672,55.22160445614672,48.992353654538576,67.18415949772024,48.992353654538576,67.18415949772024,18.19180584318167,46.364960375137336,72.74296801103766,26.378007635900325,B_targeted_validation,"{""academic_fit"": 54.045491784854484, ""balanced"": 56.39771712743895, ""labor_market"": 48.992353654538576, ""recruitment"": 67.18415949772024}","{""academic_fit"": 51.27753242223013, ""balanced"": 52.53511646977156, ""labor_market"": 46.364960375137336, ""recruitment"": 60.58143392898421}","{""academic_fit"": 56.41620950760821, ""balanced"": 59.91052585134473, ""labor_market"": 51.63210517229418, ""recruitment"": 72.74296801103766}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,russian_language_track_alumni_and_school_network,99,91.0,43.0,155.0,77.0,43.0,155.0,112.0,363,29046,0.012497417888865936
